EIN2,CENSUS_REGION,CENSUS_COUNTY_NAME,CENSUS_STATE_NAME,CONGRESS_DISTRICT_NAME,SUBSECTOR,EXPENSE_CATEGORY,GOVERNMENT_GRANT_DOLLAR_AMOUNT,PROFIT_MARGIN,PROFIT_MARGIN_NOGOVTGRANT,AT_RISK_NUM
EIN-45-3931968,Mid-Atlantic,Bronx County,New York,15th Congressional district,Human services,$1M to $4.9M,191492,-0.269341384263446,-0.371215087513965,1
EIN-85-0197559,Mountain,Otero County,New Mexico,2nd Congressional district,Unclassified,$500K to $999K,395444,-0.216655264464029,-1.10075969969728,1
EIN-38-3283759,East North Central,Wayne County,Michigan,13th Congressional district,"Arts, culture, and humanities",$5M to $9.9M,260280,0.244545483754924,0.211749778394626,0
EIN-91-1548418,Pacific,King County,Washington,9th Congressional district,Unclassified,$100K to $499K,31138,-0.28406493335093,-0.44844661475518,1
EIN-26-4822611,Pacific,Multnomah County,Oregon,3rd Congressional district,Education,$5M to $9.9M,4716944,0.153799541462495,-0.463007546267292,1
EIN-23-7382389,South Atlantic,Charlottesville city,Virginia,5th Congressional district,Unclassified,$1M to $4.9M,2646726,0.00097159717052783,-0.907382868658664,1
EIN-11-2503193,Mid-Atlantic,New York County,New York,12th Congressional district,Unclassified,$10M or more,20211713,0.102894585143411,-0.116181883005457,1
EIN-54-1626757,South Atlantic,Portsmouth city,Virginia,3rd Congressional district,Health,$10M or more,7677658,0.145480868025142,-0.332204602335574,1
EIN-23-2077860,Mid-Atlantic,Luzerne County,Pennsylvania,8th Congressional district,Human services,$100K to $499K,37237,-0.0150372842252709,-0.142878232329474,1
EIN-20-5926653,East North Central,Marion County,Indiana,7th Congressional district,Education,$5M to $9.9M,7096246,5.52317266818554e-05,-0.999786399750894,1
EIN-04-2376180,New England,Plymouth County,Massachusetts,8th Congressional district,Unclassified,$10M or more,33991926,0.0253010424841758,-0.758008121941906,1
EIN-46-4631969,South Atlantic,Monongalia County,West Virginia,2nd Congressional district,"Public, societal benefit",$100K to $499K,412153,0.289703517212831,-0.642594263973055,1
EIN-24-6023041,Mid-Atlantic,Lackawanna County,Pennsylvania,8th Congressional district,"Arts, culture, and humanities",$1M to $4.9M,43670,-0.129903588267371,-0.15690307758319,1
EIN-04-3091002,New England,Suffolk County,Massachusetts,7th Congressional district,Human services,$1M to $4.9M,1204635,0.242464742999593,-0.023170886334143,1
EIN-03-0360396,New England,Chittenden County,Vermont,Congressional district (at large),Human services,$500K to $999K,723895,0.0302066888545472,-0.723627593503589,1
EIN-56-1550998,South Atlantic,Alamance County,North Carolina,9th Congressional district,Health,$1M to $4.9M,1186888,0.0471076924432905,-0.700113258411121,1
EIN-16-6054943,Mid-Atlantic,Herkimer County,New York,21st Congressional district,Human services,$100K to $499K,208910,-0.140547636909227,-1.01122363924314,1
EIN-14-1608318,Mid-Atlantic,Dutchess County,New York,17th Congressional district,Human services,$10M or more,3994164,-0.00112385068803443,-0.150567668629985,1
EIN-20-5135109,East North Central,Oakland County,Michigan,11th Congressional district,"Arts, culture, and humanities",$100K to $499K,216483,-0.0111635501573899,-0.956301926661981,1
EIN-22-3444872,Mid-Atlantic,Pike County,Pennsylvania,8th Congressional district,Unclassified,$100K to $499K,27500,-0.654651388390784,-0.816331450005585,1
EIN-13-6137751,Mid-Atlantic,Rockland County,New York,17th Congressional district,Human services,Less than $100K,46873,0.4678691460393,0.180396437946177,0
EIN-65-0978444,South Atlantic,Broward County,Florida,25th Congressional district,Human services,$1M to $4.9M,3192703,0.232675505239726,-0.260082531144418,1
EIN-59-2637849,South Atlantic,Lee County,Florida,19th Congressional district,Education,$1M to $4.9M,3111263,0.370635431113099,-0.310266969526996,1
EIN-62-0753887,East South Central,Davidson County,Tennessee,7th Congressional district,"Arts, culture, and humanities",$10M or more,3698037,0.291224929818911,0.225233202935842,0
EIN-91-1620786,Pacific,King County,Washington,9th Congressional district,Health,$10M or more,10000,0.0298943097693028,0.0293826066586288,0
EIN-87-0670575,Mountain,Carbon County,Utah,3rd Congressional district,Human services,$100K to $499K,398833,0.179179488484448,-0.545748669954141,1
EIN-46-1667270,West North Central,Hennepin County,Minnesota,5th Congressional district,Environment and animals,$100K to $499K,151925,0.157353767509858,-0.598112391285971,1
EIN-16-1139931,Mid-Atlantic,Niagara County,New York,23rd Congressional district,Human services,$500K to $999K,375145,0.0511354405139945,-0.641474041798981,1
EIN-36-2169145,East North Central,DuPage County,Illinois,6th Congressional district,Universities,$10M or more,907263,0.0328503029129757,0.0263493162496707,0
EIN-16-6088768,Mid-Atlantic,Wyoming County,New York,24th Congressional district,Environment and animals,$500K to $999K,90745,-1.72848064922175,-2.073569844958,1
EIN-13-3396313,Mid-Atlantic,Bronx County,New York,14th Congressional district,Human services,$10M or more,19431195,0.0142052784599872,-0.74462572347626,1
EIN-11-3586794,Mid-Atlantic,Suffolk County,New York,2nd Congressional district,"Arts, culture, and humanities",$1M to $4.9M,30000,-0.00654790861803857,-0.0149258357959785,1
EIN-23-7093144,Mountain,San Juan County,New Mexico,3rd Congressional district,"Arts, culture, and humanities",$500K to $999K,170163,0.136320663738779,-0.0430235021453257,1
EIN-27-1434363,Pacific,Los Angeles County,California,32nd Congressional district,"Public, societal benefit",$500K to $999K,26120,0.328302640080416,0.29744992635273,0
EIN-20-1264687,Mid-Atlantic,Warren County,New Jersey,7th Congressional district,Health,$100K to $499K,57200,-0.569245149555376,-1.29175929668553,1
EIN-75-2864224,West South Central,Dallas County,Texas,30th Congressional district,Human services,$500K to $999K,385327,0.0454743330635297,-0.592333272089555,1
EIN-31-0908496,East South Central,Oldham County,Kentucky,4th Congressional district,Environment and animals,$500K to $999K,105000,0.262925119566636,0.184188859044097,0
EIN-86-0656064,Mountain,Pima County,Arizona,7th Congressional district,Education,$500K to $999K,394956,-0.00898181541578476,-0.485849927978856,1
EIN-26-2595964,Pacific,Los Angeles County,California,42nd Congressional district,Health,$1M to $4.9M,28240,0.12568624901113,0.110384494511092,0
EIN-83-2161386,East North Central,Oceana County,Michigan,2nd Congressional district,Environment and animals,$100K to $499K,114000,0.0995396510883006,-0.240135274049134,1
EIN-46-0613568,Mid-Atlantic,Westchester County,New York,16th Congressional district,Human services,Less than $100K,72630,-0.017444582128597,-1.0174445821286,1
EIN-82-1747323,Mountain,Fremont County,Colorado,7th Congressional district,Religion-related,$100K to $499K,8136,-0.391979135167826,-0.453485031750832,1
EIN-51-0227120,South Atlantic,Kent County,Delaware,Congressional district (at large),Human services,$500K to $999K,871545,0.306299778889379,-0.471375186712662,1
EIN-11-3498153,Mid-Atlantic,Suffolk County,New York,1st Congressional district,Education,$1M to $4.9M,112440,-0.026622721128226,-0.10239305964185,1
EIN-41-1223086,West North Central,Ramsey County,Minnesota,4th Congressional district,Human services,$500K to $999K,644000,-0.241469907861774,-1.17782808522023,1
EIN-92-3027421,South Atlantic,New Hanover County,North Carolina,7th Congressional district,Health,$500K to $999K,429180,-0.411570902651568,-1.41157090265157,1
EIN-22-2524520,New England,Capitol Planning Region,Connecticut,1st Congressional district,Unclassified,$1M to $4.9M,2552005,0.213942899959803,-0.45001840719845,1
EIN-26-3850550,East North Central,Cook County,Illinois,7th Congressional district,Human services,Less than $100K,112000,0.114196428571429,-0.885803571428571,1
EIN-52-0981460,South Atlantic,Guilford County,North Carolina,5th Congressional district,"Arts, culture, and humanities",$100K to $499K,32500,-0.158229435301251,-0.279875284932009,1
EIN-94-2279011,Pacific,Nevada County,California,3rd Congressional district,Unclassified,$10M or more,5557389,0.13127623725548,-0.144896613876801,1
EIN-87-0288909,Mountain,Salt Lake County,Utah,1st Congressional district,Health,$10M or more,2380029,0.174641610987569,0.0228340643819442,0
EIN-66-0219031,Unmapped,Trujillo Alto Municipio,Other/unmapped jurisdictions,Resident commissioner district (at large),Human services,$500K to $999K,370409,-0.309478024446664,-1.26046146222988,1
EIN-38-1915121,East North Central,Ottawa County,Michigan,3rd Congressional district,Unclassified,$1M to $4.9M,192064,0.110927841258205,-0.05911825066712,1
EIN-58-1299961,South Atlantic,DeKalb County,Georgia,5th Congressional district,"Public, societal benefit",$5M to $9.9M,5703043,0.00326725682074768,-0.985919245316923,1
EIN-23-7423032,New England,Providence County,Rhode Island,2nd Congressional district,"Public, societal benefit",$1M to $4.9M,169280,-0.213330276486907,-0.418672722133873,1
EIN-74-2182257,Mountain,El Paso County,Colorado,5th Congressional district,Unclassified,$1M to $4.9M,924556,0.501726705714646,0.233575848452462,0
EIN-26-3329107,East North Central,Franklin County,Ohio,3rd Congressional district,Human services,Less than $100K,24344,-0.869162612517333,-1.44130296834238,1
EIN-22-3801917,Mid-Atlantic,Middlesex County,New Jersey,6th Congressional district,Human services,$1M to $4.9M,1428890,-0.0227168406616474,-1.02252791849758,1
EIN-46-1070735,South Atlantic,Staunton city,Virginia,6th Congressional district,Human services,$500K to $999K,97160,-0.266915072584304,-0.496481835021927,1
EIN-46-1144885,South Atlantic,District of Columbia,District of Columbia,Delegate district (at large),"Arts, culture, and humanities",$100K to $499K,49321,0.0367389222098439,-0.166013722112827,1
EIN-20-3108748,East South Central,Washington County,Tennessee,1st Congressional district,Human services,Less than $100K,53299,0.0622404752523263,-0.745491467887128,1
EIN-39-2002901,East North Central,Dunn County,Wisconsin,3rd Congressional district,Health,$1M to $4.9M,9979,-0.0933753729606196,-0.101821952303362,1
EIN-34-6007227,East North Central,Summit County,Ohio,13th Congressional district,"Arts, culture, and humanities",$1M to $4.9M,4397479,0.196100117009699,-0.740803915435991,1
EIN-26-4287046,Pacific,Orange County,California,49th Congressional district,Human services,$500K to $999K,372200,0.027734782274901,-0.433149491442313,1
EIN-20-0024733,Pacific,Klickitat County,Washington,4th Congressional district,Environment and animals,$1M to $4.9M,3669001,0.0336166589819983,-0.965027591316452,1
EIN-13-3079387,Mid-Atlantic,Bronx County,New York,15th Congressional district,"Public, societal benefit",$1M to $4.9M,1006162,-0.275565787950986,-0.86068214978777,1
EIN-46-0501512,East South Central,Sunflower County,Mississippi,2nd Congressional district,"Arts, culture, and humanities",$1M to $4.9M,1515372,0.155743929247474,-0.720665282877664,1
EIN-91-1878632,Pacific,San Diego County,California,50th Congressional district,Unclassified,$1M to $4.9M,1903415,0.13673534101662,-0.822834393603994,1
EIN-47-3338093,West South Central,Jefferson Parish,Louisiana,2nd Congressional district,Education,$10M or more,18775628,0.0791977574713988,-0.91585080271897,1
EIN-11-3637773,Mid-Atlantic,Kings County,New York,8th Congressional district,"Arts, culture, and humanities",$500K to $999K,181377,0.0842386311896413,-0.0968645408142888,1
EIN-95-2984938,Pacific,Orange County,California,47th Congressional district,Education,$1M to $4.9M,215000,0.0203413323781431,-0.0279119330774339,1
EIN-93-1122800,Pacific,Polk County,Oregon,6th Congressional district,Human services,$500K to $999K,771208,0.102983305192172,-0.688604112886257,1
EIN-73-1223304,West South Central,Seminole County,Oklahoma,5th Congressional district,Unclassified,$10M or more,4469316,0.0506975572386194,-0.0298450695773136,1
EIN-84-1320036,Mountain,Grand County,Colorado,2nd Congressional district,Environment and animals,$100K to $499K,4e+05,0.630686333518329,0.109572087036501,0
EIN-81-0684725,South Atlantic,Bedford County,Virginia,9th Congressional district,"Arts, culture, and humanities",$100K to $499K,9000,-0.150771309537214,-0.189748209227998,1
EIN-05-0416357,New England,Newport County,Rhode Island,1st Congressional district,"Arts, culture, and humanities",$100K to $499K,46662,0.599137553215442,0.518939283265129,0
EIN-47-1472764,West South Central,Harris County,Texas,7th Congressional district,Education,$1M to $4.9M,214057,0.193512012405117,0.0973853781822803,0
EIN-26-3344209,East North Central,Portage County,Ohio,14th Congressional district,Human services,$100K to $499K,82011,-0.564268127326294,-0.879284317754927,1
EIN-41-1675509,West North Central,Ramsey County,Minnesota,4th Congressional district,Unclassified,$5M to $9.9M,619406,-0.0629933685413261,-0.157433183030028,1
EIN-58-2383631,South Atlantic,Tift County,Georgia,8th Congressional district,Human services,$500K to $999K,76925,0.272529770020907,0.214258552252825,0
EIN-46-1371507,Mid-Atlantic,Montgomery County,Pennsylvania,4th Congressional district,Environment and animals,$100K to $499K,45100,0.485851214386803,0.324671565193773,0
EIN-20-4577267,West South Central,Saline County,Arkansas,2nd Congressional district,Human services,$100K to $499K,80453,-0.24140408652047,-0.843552129331637,1
EIN-34-0714796,East North Central,Lake County,Ohio,14th Congressional district,Unclassified,$5M to $9.9M,5444991,0.329712611797962,-0.0840436477480832,1
EIN-85-0633938,West North Central,Polk County,Iowa,3rd Congressional district,Human services,$100K to $499K,31818,-0.00284341854992102,-0.105419259163738,1
EIN-81-3135852,Pacific,King County,Washington,7th Congressional district,Religion-related,$500K to $999K,55655,0.260067107907303,0.208763665861618,0
EIN-36-2918912,East North Central,Cook County,Illinois,5th Congressional district,Human services,$500K to $999K,470009,0.00884993941808163,-0.771260933791432,1
EIN-20-4201430,South Atlantic,Polk County,Georgia,14th Congressional district,Human services,$100K to $499K,284377,0.0896081960224037,-0.835884284556629,1
EIN-46-3795387,Mountain,Maricopa County,Arizona,3rd Congressional district,Human services,$500K to $999K,262639,0.164921462382091,-0.194904816380214,1
EIN-72-0895929,West South Central,Bossier Parish,Louisiana,4th Congressional district,Unclassified,$100K to $499K,277875,-0.0906516294233702,-0.868283263604181,1
EIN-61-0444680,East South Central,Jefferson County,Kentucky,3rd Congressional district,Unclassified,$10M or more,2009577,-0.312238582665125,-0.436643410860871,1
EIN-43-0817015,West North Central,St. Louis County,Missouri,2nd Congressional district,Universities,$10M or more,3526117,-0.0305922348162662,-0.0907208730920619,1
EIN-04-2862189,New England,Hampshire County,Massachusetts,2nd Congressional district,"Arts, culture, and humanities",$100K to $499K,51620,-0.00959003105529405,-0.177627167197276,1
EIN-22-1895813,Mid-Atlantic,Bergen County,New Jersey,5th Congressional district,Health,$10M or more,9760913,-0.0444410257763426,-0.449408524780822,1
